positive,"@Hypable all good, I'm excited about a 3rd season finding home on Netflix. Just want to make sure the readers have the news as it develops"
neutral,"Gay rights advocates say conservatives need to walk the talk, not just march in Pride parade http://t.co/ef4VoDxIlX http://t.co/eANyonC1eT"
neutral,"If you love someone, don't shoot them with an arrow. Contrary to Valentine's Day, it does not mean they'll stay. It may mortally wound them."
negative,"@ruraljules If it makes you feeling any better....I got dumped by my 1st boyfriend, by note, right before Valentine's Day. :\"
negative,Stop Monsanto's Dream Bill in the Senate via @foodandwater http://t.co/FNdme9e6ug GMO's may be very dangerous!
neutral,When I do auto time on my iPod it thinks it January 24 1971
neutral,"In Serie A tomorrow, Roma vs Juventus is the stand out game. Here's our betting tips! - https://t.co/Pd7CJvuwF0 http://t.co/5OnkVX7UH8"
neutral,"@HuffPostPol That may be so, but some of us worry about Hillary's love of Wall Street and Monsanto."
positive,Can't believe Teen Wolf is coming back in January. I want to watch it now.
neutral,Its been a hard days fishing  today my 1st fish a ruffe a good start I thought I'd been blessed by the pope! http://t.co/tucMpVm20U
neutral,@totallymorgan you mean no Teen Wolf tomorrow? now we live in shitverse
neutral,2 MN college bound teens will be at the White House today with 1st Lady Michelle Obama. How they scored this life changing invite at 6 @kstp
negative,Just sitting here staring at my Xbox waiting for the #Destiny update to finish downloading. 30 + minutes. I may die waiting...
positive,The new Star Wars film will be released here a day before the US. The Force Awakens is out on the 17th of December. http://t.co/o1YERr7bvS
neutral,I will never look at Michelle Obama the same way. My sides will be sore tomorrow... Worth breaking the Internet for! @amyschumer
positive,@JoAnnRoss I kinda liked the 3rd one...my grandson loves them all. We've been to Jurassic World movie 3 times.
negative,Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on
positive,@_tomcc hi I was wondering do u mean you'll try to release MCPE 0.12.1 to iOS tomorrow??? Ps your awesome
positive,"Looking forward to Friday, on the guest list for UKIP's ""No"" launch for the referendum #UKIP"
positive,Everyone went to go see J.Cole on Monday and I'm out here about to go see Slipknot and Bullet for my Valentine tomorrow.
positive,...and rolling right from our Labor Day sale we'll be announcing something new tomorrow. So if you haven't... http://t.co/laugISSG0D
positive,Just upgraded to Windows 10. Suspect I may have done something wrong as it all went incredibly smoothly!!!  #Windows10 #Microsoft #upgrade
negative,"@guardian ""Speak American"" that may just sum up how stupid Sarah Palin is. I thought they spoke English in the US or a bastersised version."
neutral,"@smceneaneyirl no internet coverage at the festival, snoop Dogg was on Friday ocean colour scene &amp; basement jaxx on Saturday. Johnny Marr &amp;"
negative,"@RealJamesWoods in similarly shocking news, the sun is hot and the Pope is Catholic. Can't believe there is anyone who trusts this woman."
positive,Heyyyyyy cool Ric Flair is debuting the big gold belt on this episode of NWA Saturday Night
neutral,ibm unix servers: #IBM - s losing ground with Unix - and Oracle may follow  Sorry  IDC's repor... http://t.co/pUpftjo7Pe #car #insurance
neutral,@tLindseey_ I did it bout 10 times but I got something for T-Mobile as tomorrow believe that shit
negative,Many people on the planet have a death wish. They don't care if Monsanto is killing them or not. Sometimes you may as well save your breath
negative,so theresa may has today publicly said the same thing as what nigel farage and UKIP get attacked for saying ??
positive,TICKETS FOR SALE:  for the Jets vs Falcons preseason game this Friday at MetLife. Message me if you're interested
positive,"Pope Francis USA tshirts on sale for $10 to Mr. Hylka-room 219 by Thursday 3pm. These will be worn 9/23, the day the pope arrives in the US."
positive,Next Thursday we're helping @DerbyMakers with the free Minecraft event @derbysilkmill. Find out more here: http://t.co/0JPLBRk6Um
positive,Jeb Bush says he cut off funding to Planned Parenthood as governor | PolitiFact Florida http://t.co/P7CyCOHBhu
negative,I think on some day's may the spirt of Kurt Cobain be with me so I dont  bitch slap everyone
negative,"How is sarah Palin still in politics. She was and still is the embarrassment of the Gop, but she may be out done by some douche &amp; his toupee"
neutral,@Wheeler but on the plus side...this: Jurassic World's Chris Pratt: equality means objectifying men too http://t.co/hLwKoNMrJ2
positive,@boybandbabe04 then you may like the Magic Mike XXL soundtrack
positive,Hope everyone had a great Labor Day! We will be back in the distillery tomorrow for tours and tastings!
positive,@taylorswift13 See you August 24! My sis in law worked on Valentine's with you! Can't wait! http://t.co/RBa0L1jQxf
positive,"Hey FB, my brother in this movie with Snoop Dogg!   Happy Wednesday!!  Enjoy!! http://t.co/t4Z2dif3HU"
positive,"RandPaul: Tune in to Fox News Friday night for a special on Planned Parenthood, brought to you by ShannonBream! http://t.co/pfv2aHx7LV"
negative,Oh just realized that there was no teen wolf today :((((((((( MAJOR MISSING :(((( January'16. &lt;&lt; SO LONGGGGG
negative,@YanniKouts Tsipras may just limp across the finish line in the general election because there's no real viable alternative PM...
positive,"""@HoldTheMilan: Alciato: Bee will invest 150 million in January, another 200 in the Summer and plans to bring Messi by 2017"""
neutral,O/N News: Greece has submitted its bailout deal bill to parliament with Tsipras aiming to get parliamentary approval by Thursday
neutral,Is Tiger Woods form finally returning or is it a one off. Unlucky lip out on 18th but an aggressive putt.
positive,I really hope my mom takes me Thursday I could maybe reunite with Justin ahhhh
positive,Justin just made his comeback &amp; released his 1st single and he's already snatching everyone's weaves:') he's the king of the music industry.
neutral,"Vice President Joe Biden on Wednesday was scheduled for a Miami speech on the importance of community colleges,... http://t.co/oR21cexwzk"
neutral,How the pope's personal experience with annulments may have led to reforms https://t.co/ejAOvcirzw via @DeaconsBench
positive,Wed: Sher Pk-Fort Sask rolls into the  Rally for Change with Justin...real experience + a real plan = Real Change. It can get better...
positive,"""Here is what you need to do... Listen to some Taylor Swift, watch The Notebook, have a good cry, and you'll feel better tomorrow."""
negative,Get me Valentine's Day hearts for Feb. 14 and I'm taking it as a sign you're breaking up with me. Love won't make you eat those things.
positive,The VP of France's refereeing union Laurent Ugo has said he accepts Zlatan's apology following the striker's rant at officials on Sunday.
negative,I NEED to see Justin tomorrow at the today show but I can't skip class :(
neutral,"Kingsley Coman joins Bayern on loan from Juventus: Matthias Schmitt Before the close of the transfer window on August 31st, FC Bayern..."
positive,@verge I droped my Nokia 5800 from the 5th floor &amp; it didnt even hav a scratch (not exageratin). I wish new phones had that kinda durability
positive,TGIF celebrations tomorrow at Farragut Sq (17th &amp; K NW)+Tysons (8301 Greensboro Dr). Best way to start the weekend is with #Lobster Lunch!
negative,"@Viper1600 @OutnumberedFNC Doomsday may be sooner than you think w/ Obama's signed Iran Deal.  Don't fret HilLIARy, she's history in a year!"
negative,"R8 has FINALLY dropped, Kanye is in his second term of presidency, Michael Jackson moonwalked on the sun, fuckboys gained some respect for w"
negative,So its a monday with out TEEN WOLF wtf am I supposed to do @ReallyCody @CODYSAINTNEW @tylergposey @dylanobrien @DSprayberry @MelissaPonzio1
negative,"@TigonisYesis @ChrisCoon4 @ActForAmerica May I ask, have you read the bill, including the provisions that neither Congress nor Kerry saw?"
negative,@musikate @catawu @cmbsweden @verge sorry her shenanigans eclipse any real talent she may have..at least Madonna was strategic w/shenanigans
positive,My long shot dream announcement tomorrow from Apple: Apple TV video games include a partnership with Nintendo.
positive,Castle crashers remastered on xbox one is free if you have the original on xbox 360 till 20th Sept. Releases today. #castleCrashers #XboxOne
neutral,I just may be actually done with this award show.. Unless they get Michael Jackson on hologram.
neutral,I think i might just walk to t-mobile in get my phone tomorrow dont have no time to wait for my mom
positive,Happy Apple Fanboy Day! May the iPad be with you.
neutral,"As much as I love Pride Parade, you may have a point. Jamaica isn't ready (yet!).  https://t.co/88Gyw6eK4L"
neutral,Who is watching Star Wars Episode 7 with me at the Waterloo IMAX on Dec 17th?
neutral,Apple A1136 80GB 5th Generation iPod with Video (iPod Only Black 5th Gen. READ!) http://t.co/WlsxnA9zYB http://t.co/P7O07yRPfr
positive,if your going to MetLife tomorrow.. HAVE FUN
positive,"Say what you will about Tom Cruise, but Edge Of Tomorrow is some good shit. Killing time before #cubs get rained out."
neutral,Rapper Snoop Dogg cancels Wednesday's concert at New York State Fair: A little more than 24 hours before he wa... http://t.co/kAPMMUFmGB
negative,I was sat with my auntie who has seen Michael Jackson live &amp; I had to watch a shitty Bruno Mars tribute try to sing Billie Jean
negative,"@DylanBuckingham @ColbyJPowell @ToddOnFranchise Tiger Woods did not play well on Sunday, wait make that all year #Tigersucks"
negative,"My little brother comes home with nike elite socks and jordans, when i was in 6th grade i got wilson socks and clearance shoes from Olympia"
positive,still playing TGIF playlist on spotify even if it's already saturday haha
negative,Study: Michelle Obama's anti-obesity campaign may actually make people gain weight http://t.co/UP2G3On4j6
positive,@bts_twnk oh okay u said it was on Netflix right? Maybe I'll watch on Friday
positive,"I'm so excited to see the new iPhone release, even though it may be following a trend xD"
negative,"@itsrobotface DO NOT watch the Kurt Cobain doccie. Just don't. Self Portrait, The Cult of JG Leroy, virunga &amp; They Will Have To Kill Us 1st"
neutral,When I do auto time on my iPod it thinks it January 24 1971
neutral,Nope. Look at the SCOTUS rulings on the motto. They call it ceremonial *deism*. It's not reaffirming Christianity. https://t.co/ff8ytcQBK4
neutral,Hmmm.  Diablo III Ultimate Evil edition is on sale for Sony's 20th Anniversary.  But don't know anyone playing on PS4 to make it seem worth
positive,Breaking News: #New Haven New Haven- Labor Day means fun in the sun http://t.co/vD9YpJGSU1
positive,Some body come with me to the Nike outlet tomorrow
neutral,"T-Mobile stops sales of Lumia 640 just two months after release   The Lumia 640 went  August 28, 2015 http://t.co/IN1wAlqCLF Cool Tech!!!"
neutral,"@Bexdora tomorrow I think it'll be Madonna's ""Like a Prayer""...  Can you help me with this please? Everyone must stand alone. Sorry."
negative,Serato DJ isn't compatible with Windows 10 yet :( ...got to spin on my old laptop Saturday.
positive,What is this force that compels me to keep watching Magic Mike XXL? Saw it the 2nd time yesterday and am already ready to see it again.
negative,Oracle is the worst thing that ever happened to Sun and Solaris. Full Stop. http://t.co/mHKYycDbfR
negative,"Rest of the children's table is made of wood, except rick perry, who seems to have matured like a college student btw 1st and 2nd semesters"
positive,Come build some Dino builds tomorrow evening at Cinema Under the Stars! Jurassic Park @ReginaDowntown http://t.co/C8VVCl9Tbh
positive,HAPPY TGIF!   I pray that everyone in the States has a safe and restful labor day weekend. See you all Sunday....pastor gary
neutral,"Vice President Joe Biden will meet with AFL-CIO Richard Trumka later Thursday, further fueling talk that he may... http://t.co/MyjexGaviL"
positive,The Pride Festival starts soon in #CapeBreton! Join the labour movement Saturday at the Pride Parade! #CBpoli #canlab http://t.co/9CoJtRr4db
neutral,"Wednesday: Too soon to talk gun control Thursday: Still too soon Friday: Oh Donald Trump and Sarah Palin talking about a wall, let's tune in"
negative,I just saw a 3rd grader talking on her I phone 6... Wtf is wrong with this world. I would be lucky to have a Nokia in 3rd grade...
neutral,29% say we should take no refugees in UK (Mail on Sunday poll). Very similar number to the selfish sods who voted Tory at last election.
positive,"And @TripleH may have "" hand picked "" @WWERollins but @StephMcMahon and Sting is right- Rollins is not half the man HHH is. #RAW"
positive,Loving the Sting stuff &amp; especially loving the way Triple sold it all... STING WAS IN THE BOX! http://t.co/Kxr2yb69ze #RAW
negative,@RepMikePompeo Mike I think you are a large piece of cow dung! FDA may have approved GMO's but sir you must be in bed with Monsanto. KOCH
neutral,"C'mon Windows, I just want to update to Windows 10. Is that so much to ask for?"
positive,"Sat in the Hard Rock Cafe, with my new Star Wars T-Shirt on, and apparently, I JUST missed George Lucas by a minute... No words"
positive,"@NACHO2813 @Joe_Schmucc But he is shirking the gap between him and Eddie year by year. No one is catching Seinfeld, but he may catch Eddie."
neutral,"@ConfusedImp I keep considering Edge of Tomorrow b/c I don't mind Tom Cruise, but seeing as how it's a video game of a movie &gt;&gt;"
neutral,"@PowerCat46 Read the 14th Admendment, thats were SCOTUS says the power for Gay marriage lays. In the Due Process Clause and Equal Protection"
neutral,Madonna has been showin her titties since th 80's &amp; ppl just laughed abt it. Janet showed 1 titty &amp; caused outraged https://t.co/4QYPjECGIQ
negative,Gotta love the Rick Perry delusion ... God has tricked 'Tricky Ricky'. https://t.co/Q36Zo6pHPj
negative,If Jeb Bush wins by some far chance the flood gate will be really opened and our 1st language will be spanish
positive,"""This is the wave + the sun in one symbol"" ... ""This is the symbol for Batman"" ... ""I got the symbol for Madonna because she saved my life"""
positive,"@ryan24672 @CMPuLs3 And it'd work, Seth getting the rub and being Sting's 2nd ever opponent + a month long reign with both titles is BIG"
neutral,@_jordanah  u flaze now I'll just go Friday with justin
positive,I want be here most of tomorrow so don't expect me to retweet low res close up pics of snoop dogg
neutral,"@JanMichaelDC @LittleLadyCook I don't either. Complete mystery. Also, I may have just been chair dancing to Heartbreaker by Mariah Carey."
negative,@MotherJones @BernieSandersCT Looked like Rick Perry! Let's see what the NJ hypocrite J.Scarborough has to say about this Monday Morning?
positive,"@TechJohnson I can't wait. I need a new phone! And since #Samsung has abandoned the UK market, I'll be ordering an iPhone this Friday"
positive,TGIF ~Happy #Friday! Get your #LaborDay #weekend started @#CalienteResort ~  #Friday in the Nightclub is #Caliente!! http://t.co/JREJC5tMDY
negative,Pissed bc I fell asleep watching Netflix without my WiFi turned on and now I only have 90% of my data left and it restarts the 20th
positive,Join me in supporting gender equality at the GoTopless Pride parade this Sunday in Venice Beach! http://t.co/Jyc6wx6L8U
positive,"@CurtisNatalie Were you able to successfully upgrade to Windows 10, Curtis? We'd be happy to help with any questions you may have!"
positive,What if you downloaded Windows 10 on July 29 and have buyer's remorse after trying out the operating system? Like... http://t.co/9PrL8ZxTnF
negative,"""Joe Biden may join Bernie Sanders in the Democrat primary... I thought the Democrats were opposed to fossil fools!"" ~ Emily Zanotti,"
negative,"Im so sad in class i was like "" im seeing Taylor SWIFT tomorrow!"" and everyone was like ""i fucking hate her she's so fake and ugly"""
negative,@IanKingSky never have I read such scaremongering bullshit in the Tory led SUN newspaper as the shit you wrote in all my life!
neutral,"Nah, but Vol. 1 might be my 3rd favorite Jay-Z album but it has some shit tracks"
neutral,Medical for Mario Lemina tomorrow at Juventus. Another one bites the dust #OM  https://t.co/lKINmAj6d8
negative,"@thorharris666 or ""happy Monday"" or ""TGIF"" or... How about we all just shut the fuck up for a bit? The animals will appreciate it."
negative,By Nick Meyer in March Against Monsanto - As United States citizens battle legislation like the DARK Act (HR... http://t.co/0abXTp18Qo
negative,"And if my day wasn't bad enough already, Snoop Dogg just cancelled his concert tomorrow night...."
positive,They have Star Wars crocs....I may or may get them tonight
positive,"And @TripleH may have "" hand picked "" @WWERollins but @StephMcMahon and Sting is right- Rollins is not half the man HHH is. #RAW"
neutral,fuck it im going to Tito's Tacos tomorrow and then to Venice Beach since its down the street.
neutral,"@purpleboogers and yep, going to Venice beach tomorrow hash :)"
negative,Probably going to complain another 20 times today about how Justin performs on the today show tomorrow when I start school
neutral,"Song Cry x Jay-Z is one of my favorite songs, don't screw over the one that's been dsd1 no matter what changes life may bring, just don't."
negative,California May Label Monsanto's Roundup as 'Known to Cause Cancer' | Natural Society http://t.co/tehlkpGqjM well it's about time!
neutral,"Tsipras will announce the resignation of his GOV at 20.00 through TV. Prime Minister for 1 month,1st time for GR a woman,Mrs Thanou,judicial"
positive,Thank u for standing up for Israel Mr. Trump! What a refreshing change after the past 7 yrs. #MakeAmericaGreatAgain  https://t.co/jqyyEan54g
negative,"We've gone from a country that voted UKIP into 3rd place for total votes, the party looking to seriously cut the amount of people coming in"
negative,@DavidJonesRC Serena&gt;Venus yes.  If Asante Samuel doesn't drop an easy int Eli may not even be with Giants anymore.  You are Eli #overrated
positive,@TheEllenShow @Madonna and when I go to see Madonna in march I'm going to pretend its really you up on stage. I'll never forget u Ellen!
negative,Ted 2 was a disappointment considering how much i loved the 1st. The Gollum part was hilarious though
positive,Saturday night my Year of Living Documentarously continued with Kurt Cobain: Montage of Heck.
positive,"""@AnishJain50: Sting opens Monday night Raw! #StingonRaw"" although with a crappy promo. @MrGriffinB #NightOfChampions"
positive,@MrMediaTraining Jeb! should be very happy. Colbert may be the one person who can reduce the Trump farce to size. He may diminish him.
positive,Jay Z joins Instagram with nostalgic tribute to Michael Jackson: Jay Z apparently joined Instagram on Saturday and.. http://t.co/Qj9I4eCvXy
negative,"Joe Biden may not have the ""emotional energy"" to run for Prez but no problem with the energy level necessary for VP job? #mtp @CNNPolitics"
neutral,"@AndKlingler I need that iPod that Noah left at your house, could you DM me when your mom or Kevin is home tomorrow so I can come get it?"
negative,"Line of the day: ""Rick Perry has the mental aptitude of two dogs in an overcoat"" http://t.co/5r5sDTNzyo"
neutral,"Some of our services will be affected tomorrow in Cardiff due to the Pride parade, full details here http://t.co/aKdNW6iong"
neutral,"Jeb Bush is the victim of the 1st ""Willie Horton"" ad this cycle, &amp; it's by Trump http://t.co/MnYDyO601L Ironically, his dad made the 1st one"
neutral,"Google's Android Wear for iOS confirmed incompatible with Apple's HealthKit: In announcing Android Wear for iOS on Monday, Google not..."
negative,"@THR She has the right to disagree. I hate Madonna! But don't think she should be stopped singing her shitty songs. 1st amendment, bro!"
neutral,@orangejunkie it may work cause it keeps un syncing from the Xbox one
neutral,"depending on how late Madonna goes on stage tonight, I may consider thinking about getting a ticket for Sat. night.  maybe.  #notreally"
positive,Sunday night is getting rowdy with a Tom Cruise marathon #WilsonTexts http://t.co/o34goCowHG
negative,"Same dickhead sun ""readers"" out there who think we shd bomb #SYRIA to protect UK are the same dickheads who voted Tory coz they're ...."
positive,I've had my new Windows 10 laptop for 1 week. So far I'm loving the laptop and the OS. Only a couple of minor bugs with 3rd party apps.
positive,@tpmonsters tomorrow I'm going to watch it for the 12th time! Guess there is very much love for Jurassic World!
negative,@iowahawkblog @jpodhoretz I went to Texas A&amp;M but oddly never met Rick Perry.  I think he may have spent that year in Pakistan.
positive,"Is tomorrow's new Apple TV really a games console, and does it involve Nintendo?: And if there's one thing tha... http://t.co/lCd50kc2vc"
neutral,"Let's give the secret service the stand down order on sept 11th like Obama, Clinton and Jarrett did. http://t.co/UB8n0BOUJc"
neutral,"In fact, if I end up doing a reprise of this show then I may well add the tag line 'Hate UKIP, Love Gravy' to the promo material #edfringe"
negative,So tomorrow I will be hating my sister and BIANCA because there going see Taylor swift and I am not
positive,Lmao just turned on my ipod for 1st time in 4evs &amp; this is the last photo http://t.co/NQhJAxq8EI
neutral,"Google's Android Wear for iOS confirmed incompatible with Apple's HealthKit: In announcing Android Wear for iOS on Monday, Google not..."
positive,I was certainly not expecting @JColeNC to bring @Drake and Jay-Z to the Ville.  I may have dropped a tear or two.  Greatest show ever!
positive,"Nah. I'm not arguing about it. Listen to ""Mariah Carey"" right now, bruh.  https://t.co/6KqSVYcMDI"
neutral,@Adorable_Dime you may be right. You also forgot about Michelle Obama and Rihanna on the cover..all granted interviews
neutral,@rogerthatone @FarRightofLeft_ @C0nservativeGal Legally I would say yes if you accept SCOTUS decision And actually to litigate it that's 1st
neutral,Joe Biden appears on Late Show w/ Stephen Colbert Sept 10. Does he have something to announce? http://t.co/7hKLEtYsBt http://t.co/n2N0yxoTfe
positive,Some great pictures emerging from the Force Friday event for Star Wars! http://t.co/cvI9trQsMo
negative,"Hey all the Kurt Cobain accounts that just followed me, he died in 1994 not 1993. April 5th to be exact."
neutral,@BretBaier @GovChristie @FoxNews I see grit &amp; fight in you 2nd to Trump. If you were front runner how would you handle the PC media atrack?
positive,"The Mariah Carey &amp; Justin Bieber Collaboration Why You Mad Is HERE! Listen!: How exciting! On Saturday, the Mariah Carey and Justin B..."
positive,"Jurassic Park is BACK! New Trailer for the 4th Movie, Jurassic World - http://t.co/EgUbiuOx0T"
negative,Rick Perry has stopped paying his campaign staff. Is this a sign he may drop out? #Stop #Sign http://t.co/ogAVz3cHQw http://t.co/6wcMs0clqL
neutral,when it's a Monday but no Teen Wolf
negative,If there is a silver lining this shows LVG if we dont buy anyone b4 Tuesday we is fucked!! Fuck it i would take Zlatan!!
negative,@DexterRoy527 @Orangeblood2012 @Al_Gorelioni If you read again what I posted 3 hours ago you could learn finally Trump is not my 1st choice!
negative,@jimmie_vanagon my phone does not run on latest IOS which may account for problem the other day .. time it was replaced
negative,"@pecunium Edge of Tomorrow was Yet Another Tom Cruise Movie, which is to say it was too long, blew up too much shit, &amp; needed a better end."
positive,Joe Biden may just be the answer to stoping the family entitlement in U.S. politics if Martin O'Malley doesn't succeed. Run Joe Run!
negative,@IanKingSky never have I read such scaremongering bullshit in the Tory led SUN newspaper as the shit you wrote in all my life!
positive,[working on Tinder profile in case husband ever leaves me]  Strengths: 1st on the dance floor Efficient typist 90's Mariah Carey lyrics
neutral,"Beyonce and Jay-Z spent $200,000 on Blue Ivy's 1st birthday party and I just paid for a bag of fucking Monster Munch with 5p coins"
neutral,"They may be different types of players, but don't say Messi and Ronaldo are the best. Not yet anyway. They might be remembered that way"
positive,"@Reuters and Fofi Gennimata of Pasok,  as the recent poll also explicitly show, ND may be getting more popularity than Tsipras led Syriza."
positive,This hopefully means that MCPE will come out for IOS around the 8th of September along with all other versions!
negative,@itssabrinagable some acc on twitter which is now suspended claimed tht he'll be killing harry on aug 5 at metlife
positive,@jroberts332 @jobot935 [2/2] That's why my Prog/Indie/Heavy Rock-filled iPod has One Direction's 3rd and 4th albums on it. I am Not kidding.
negative,"@mixxi_bug They never do. Remember, there may not be a Tory govt after the next GE. They can't bind the hands of their successor."
neutral,"It may seem a strange comparison, but Jeb Bush has a lot in common with Barack Obama. http://t.co/ZC8FQOWAkQ"
positive,"Michelle Obama to 1st gen college students on education: ""This should be the cool thing to do in life."" http://t.co/IAvm1PHADn"
neutral,"Let's give the secret service the stand down order on sept 11th like Obama, Clinton and Jarrett did. http://t.co/UB8n0BOUJc"
negative,@PolitiBunny The ONE GOOD thing Trump may do in the LONG RUN is Take OUT Jeb Bush. Trump is targeting Jeb as his Main threat.
neutral,'Michael Jackson' appeared on Saturday 29 at the 9th place in the Top20 of Miami's Trends: http://t.co/dXN2FWgUhb #trndnl
negative,"1st day back at work after a terrible week off and I've forgotten my ipod, security pass and lunch! #mondaydaze #cancelmonday"
neutral,revision and teen wolf is the plan for this friday night because who needs a social life
neutral,@Paulkurth that 3rd shot looks like its from a Michael Bay movie. Zlatan just revealed himself to be Optimus prime.
negative,On Sunday morning Pastor Rob McCoy addressed the atrocity of Planned Parenthood and their selling of baby body... http://t.co/g5mA0378EE
positive,TGIF is always better on Friday...especially when the love of your life is looking exceptionally beautiful @makwatkins
negative,"@joerexrode Sorry, Joe, but the only way this team finishes 7th in the Big Ten would be major injuries to Valentine, Harris and Tum..."
neutral,@SamLittleMix Sony said 1hr 15m unless they got it wrong? Idk i'll double check with them tomorrow
neutral,@jimmykimmel Bring the HEAT. Get TOP draw guests against Colbert 1st week. 1st guest on Colbert = Jeb Bush - really? awful
positive,Stomach sounds like a Jurassic Park movie &amp; I realize I've had about 800 calories today. Keep this up and I may actually lose weight!
positive,Watch ShelbyDenise LIVE on #kamcord. WooHoo it;s Friday! Come play Minecraft with us!: http://t.co/N4ZJwfM4cE is live come watch her play
negative,Oh look it's monday  Oh look no teen wolf
negative,"Well, we know it's not Taylor Swift. #SorrySwifties https://t.co/VBdkzs4J18"
negative,"@StoneColdChik the panthers are advocating the killing of police, SCOTUS says that ""true threats are outside the 1st Amendment so why aren't"
neutral,"Supporters that are supporting Ted Cruz, Rick Perry, &amp; Sarah Palin &amp; family-should look at the facts that their employer may think your also"
negative,Americans taken hostage by Iran Houthis back in march ..Kerry kept it quiet while Iran deal was being negotiated  so Americans would approve
neutral,.@DIRECTVService Still waiting for an answer regarding the Sunday Ticket app for Xbox One. I bought the package just to use on Xbox.
negative,"@hbryant42 Venus missed so many neutral shots in 3rd set that she never let Serena feel the pressure; she let her off the hook, in a way."
positive,[humanicators] Free outdoor screening of Jurassic Park on the East Campus Quad - this Wed. at 9pm http://t.co/sAv6nN3VIA
positive,"Thank you to all the fans who stood there for hours in the rain waiting for us, you were a fantastic audience , cya tomorrow at metlife"
neutral,"@jamesinlimbo York Central was I think their 6th target in the country (stupidly high I always thought), they got 10% on par with UKIP."
negative,"@ExecuteMonsanto met to say...Monsanto KILLS everything...this may be the one time I believe in an eye for an eye, and a tooth for a tooth."
negative,@Buccigross and it just makes Tiger Woods look even worse than he may be.
positive,"For the 2nd consecutive year, the #Patriots and Nike will release new Lunar Force 1 sneakers. http://t.co/H9F0wlDwFU http://t.co/c0oNUqs9Xg"
negative,"T-mobile needs to change their name to t-maybe, because you may or may not have service"
neutral,Remember cameron promised you all this b4 the election 1st class treatment to A/s should have voted UKIP u were warned by Farage
neutral,Can't even start the update till tomorrow can't even play my Xbox till tomorrow because of the movers
negative,"@Viper1600 @OutnumberedFNC Doomsday may be sooner than you think w/ Obama's signed Iran Deal.  Don't fret HilLIARy, she's history in a year!"
negative,http://t.co/iUKDKLe5Zu - Rick Perry May Be the First Establishment Casualty of the GOP's Ridiculous 2016 Primary http://t.co/vCJ1eh4nxE
negative,tbt when i got my ipod stolen in 8th grade and i was only upset bc i thought whoever stole it was gonna leak the lesbian porn i had on it
negative,"@sherifffruitfly If Trump gets elected, we'll probably see an Ayatollah give a sitting president the middle finger for 1st time in history."
positive,"Here's the AM message form PFBC this Sunday for those away for Labor Day...""Web of Lies"" in Acts 5:6-11 https://t.co/qjZjRxlNHV via @YouTube"
positive,Little brother just asked me if I'm down to binge watch Seinfeld...there goes my Sunday night lolol.
negative,.@tedcruz comes out swinging at Planned Parenthood re videos. Says on 1st day in office he wld instruct DOJ to investigate @PPact.
neutral,"@RickMoffat C'mon Rick, no matter how well Venus played or how poorly Serena played the outcome was set! Very easy to lose points in tennis."
positive,"Movies with Milan | Edge of Tomorrow With Tom Cruise, Star Wars and More http://t.co/6CevDBDUkc   #RT #Follow #HHN24"
negative,Sarah Palin may be batshit crazy but I'd love to have a threesome with her &amp; Nikki Haley. #milf #cougar_town #LegsDay http://t.co/FogwvmiyaO
positive,@Fraudiesta I agree with Messi being 3rd but my top 3 would be:  1.Hazard 2.Suarez 3.Messi
negative,Democrats will say #BlackLivesMatter as they march you right up to the doorstep of Planned Parenthood. http://t.co/NrOXWR9bL9
positive,I miss Teen Wolf a lot!  I can't shucking wait for the SCORCHED TRIALS! OCOTBER 15TH we wont enter the maze but the trials :)
negative,87 years of Italian Serie A history produced a first for Juventus on Sunday: they lost at home on the opening day of the season
neutral,"@NickMalkoutzis Hi Nick, might you be available to speak to @lbc on the phone tomorrow about Tsipras? Thanks, Chris"
positive,"""The greatest thing about tomorrow is, I will be better than I am today."" ~ Tiger Woods  #ALDUBBATTLEForACause"
positive,Rugid_azz and MaribolHD the two new followers. Thanks for coming hope you guys come back tomorrow for Minecraft with the boys. Lots of fun.
neutral,I just sat in my room and full fledge sobbed over Kurt Cobain's death... I'm fine. This is totally normal. Nothing 2 see here.
positive,Seinfeld may be the only thing I care about anymore
neutral,What if Rick Perry won't drop out of the 2016 race? @jbview http://t.co/fJviESEprq
negative,"@TheFive C'mon @Greggutfeld! If anybody needs your harsh advice , it would be your friend Jeb Bush! @donaldtrump does a heck of a lot better"
negative,"No matter why you go to war what you do with a victory does, just look at it all burn now, Obama may have started a fire to big to control,"
positive,This Friday is the deadline to get your applications in for the Pride Parade!  You can email them to... http://t.co/OmQpYsSUXZ
negative,Well it's August 12th and I've just heard Mariah Carey's 'All I want for Christmas'...seriously?
neutral,"So like, he missed Seinfeld and Friends? And to think I was really starting to like this dude.  https://t.co/sxS4SGOGSk"
neutral,I won't have service this Thursday/Friday because my contract with T-Mobile is ending so I have to wait to get a new one on Friday
negative,Guy at T-mobile: ok so just call the store tomorrow and ask for me so we can set up the phone! Me the next day: what the fuck was his name.
positive,Wed: Sher Pk-Fort Sask rolls into the  Rally for Change with Justin...real experience + a real plan = Real Change. It can get better...
neutral,@astrill Yashan from BBC @bbcchinese the VPN access on IOS may be limited during China's military parade? Any chance to have a chat on that?
positive,"@SusanArendt If u were to consider the best supported console by 3rd parties (ex-Sega) &amp; range of games, I'd say Nintendo SNES for me :)"
